1.0358116865889986, 8.662613981762918
1.056713838504044, 8.814589665653497
1.0836010278255728, 8.966565349544075
1.122467387761599, 9.088145896656535
1.1553214228865527, 9.300911854103346
1.1911861683178073, 9.452887537993924
1.2240583950458201, 9.604863221884498
1.2509546801688787, 9.726443768996962
1.2868103297986038, 9.908814589665655
1.3107140962184205, 10.030395136778118
1.3435772271449036, 10.212765957446809
1.3674991851677796, 10.273556231003042
1.403373026400564, 10.395136778115504
1.4362452531285768, 10.547112462006082
1.4751116130646027, 10.668693009118542
1.5229100501027069, 10.942249240121583
1.5587747955339613, 11.094224924012162
1.6006336741732294, 11.215805471124622
1.6454850715157394, 11.337386018237083
1.6813407211454647, 11.519756838905778
1.7201979852799612, 11.671732522796354
1.7590552494144578, 11.823708206686932
1.8128751070651636, 11.97568389057751
1.8606917357063268, 12.188449848024318
1.893582154037399, 12.279635258358665
1.9414169742816216, 12.431610942249243
2.0011854861326923, 12.705167173252281
2.0430443647719607, 12.826747720364743
2.1088252014341045, 13.009118541033438
2.156650925876797, 13.191489361702128
2.1955172858128233, 13.313069908814592
2.2343836457488497, 13.434650455927054
2.267264968278392, 13.556231003039517
2.294188540806039, 13.586626139817632
2.3240864404338697, 13.677811550151977
2.350982725556928, 13.79939209726444
