# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
8

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Canard,0,FXPTRHLMCG,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -2.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
1.189162856032512394e+01, 1.039999999999999858e+01, 1.200548937209889200e+00, 8.403598397631079076e-02, 9.378607106767488100e-01, -1.475968121143983736e-01, 0.000000000000000000e+00, 9.890476131378442837e-01, 1.399999999999999911e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 1.187922511698732286e+01, 1.039999999999999858e+01, 1.283664526579349374e+00
1.155914268834534298e+01, 1.039999999999999858e+01, 1.196197204723524088e+00, 6.258100275251041178e-02, 7.343373676351693247e-01, -1.788418953641719711e-01, 0.000000000000000000e+00, 9.838778259837704931e-01, 1.399999999999999911e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 1.154795058319929169e+01, 1.039999999999999858e+01, 1.257769265659548052e+00
1.133279703472991606e+01, 1.039999999999999858e+01, 1.193234685660320871e+00, 3.377457896210043359e-02, 4.968461865477145079e-01, -2.105861166577827626e-01, 0.000000000000000000e+00, 9.775753103832945934e-01, 1.399999999999999911e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 1.132568457730453559e+01, 1.039999999999999858e+01, 1.226251880172261277e+00
1.120529539889957782e+01, 1.039999999999999858e+01, 1.191565883893185074e+00, 9.477495040214578906e-03, 2.393128206213789855e-01, -2.413231681231649273e-01, 0.000000000000000000e+00, 9.704448096244312483e-01, 1.399999999999999911e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 1.120300825977060022e+01, 1.039999999999999858e+01, 1.200763269763202246e+00
1.117019872771306588e+01, 1.039999999999999858e+01, 1.191106522046450955e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 1.117019872771306588e+01, 1.039999999999999858e+01, 1.191106522046450955e+00
1.768534230831390985e+01, 1.560000000000000142e+01, 1.578766078052741939e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.768534230831390985e+01, 1.560000000000000142e+01, 1.578766078052741939e+00
1.757759146053534138e+01, 1.560000000000000142e+01, 1.576347839009723639e+00, 2.277224757589967324e-03, 4.504587390768235305e-02, -6.623173135264548428e-02, 0.000000000000000000e+00, 9.978042682620830162e-01, 1.600000000000000089e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 1.757744063599696815e+01, 1.560000000000000142e+01, 1.578620063592639067e+00
1.742260354710736436e+01, 1.560000000000000142e+01, 1.572869464303867870e+00, 5.533530329522511754e-03, 1.082886911735014973e-01, -6.715835379060143551e-02, 0.000000000000000000e+00, 9.977423292193913218e-01, 1.600000000000000089e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 1.742223192431978163e+01, 1.560000000000000142e+01, 1.578390501743651697e+00
1.720421805126330383e+01, 1.560000000000000142e+01, 1.567968265442172493e+00, 1.008520047460761786e-02, 1.944081545148067247e-01, -6.846800491768711971e-02, 1.827450956297162611e-14, 9.976533126806083063e-01, 1.600000000000000089e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 1.720352753770761467e+01, 1.559999999999999964e+01, 1.578029799104712971e+00
1.690528847735382101e+01, 1.560000000000000142e+01, 1.561259425728666939e+00, 1.624879491788805766e-02, 3.068250203295158629e-01, -7.028601228545942881e-02, 0.000000000000000000e+00, 9.975268800774285127e-01, 1.600000000000000089e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 1.690414641435459941e+01, 1.560000000000000142e+01, 1.577468035428125859e+00
1.651195094326433477e+01, 1.560000000000000142e+01, 1.552431799759779185e+00, 2.424144847055841392e-02, 4.453632129173837328e-01, -7.276777202140785605e-02, 0.000000000000000000e+00, 9.973489115425155926e-01, 1.600000000000000089e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 1.651018694706856138e+01, 1.560000000000000142e+01, 1.576608982006104664e+00
1.602043136378883759e+01, 1.560000000000000142e+01, 1.541400686204754011e+00, 3.401961729349426561e-02, 6.032256589788986822e-01, -7.613434038354653655e-02, 0.000000000000000000e+00, 9.970975690544843228e-01, 1.600000000000000089e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 1.601784130266609552e+01, 1.560000000000000142e+01, 1.575321563908260947e+00
1.544430673578954583e+01, 1.560000000000000142e+01, 1.528470791936679118e+00, 4.510559597808347365e-02, 7.644022257911101681e-01, -8.074928349112761583e-02, 0.000000000000000000e+00, 9.967344446820676218e-01, 1.600000000000000089e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 1.544066449123287477e+01, 1.560000000000000142e+01, 1.573429093095947806e+00
1.481751311252153513e+01, 1.560000000000000142e+01, 1.514403739630821200e+00, 5.646688936700795108e-02, 9.037785370590176726e-01, -8.722854983541890317e-02, 0.000000000000000000e+00, 9.961883256160001254e-01, 1.600000000000000089e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 1.481258758764833416e+01, 1.560000000000000142e+01, 1.570655395602084781e+00
1.418870507739400111e+01, 1.560000000000000142e+01, 1.500291478127004918e+00, 6.669046464499452098e-02, 9.927038050158479843e-01, -9.652856053144220905e-02, 0.000000000000000000e+00, 9.953302150551482930e-01, 1.600000000000000089e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 1.418226754284064661e+01, 1.560000000000000142e+01, 1.566670512644235069e+00
1.360787722082980444e+01, 1.560000000000000142e+01, 1.487256029877886077e+00, 7.433441656498367134e-02, 1.009762411304723884e+00, -1.100051473499951415e-01, 0.000000000000000000e+00, 9.939310175039843820e-01, 1.600000000000000089e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 1.359970005238239743e+01, 1.560000000000000142e+01, 1.561139312169885329e+00
1.311240815437512275e+01, 1.560000000000000142e+01, 1.476136278471652741e+00, 7.832745552506474584e-02, 9.498462503118925149e-01, -1.295937674391439698e-01, -1.870151973350386009e-15, 9.915671714215477106e-01, 1.600000000000000089e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 1.310225740431970820e+01, 1.560000000000000142e+01, 1.553803211991288347e+00
1.271972799197417459e+01, 1.560000000000000142e+01, 1.467323405814834114e+00, 7.352569865039075558e-02, 8.205635339344423684e-01, -1.568391880479885481e-01, 0.000000000000000000e+00, 9.876241537611601951e-01, 1.600000000000000089e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 1.270819628109718558e+01, 1.560000000000000142e+01, 1.539939161724124261e+00
1.242887407532035127e+01, 1.560000000000000142e+01, 1.460795807085286446e+00, 5.475406762557076534e-02, 6.424946248702784191e-01, -1.880345611802712869e-01, 0.000000000000000000e+00, 9.821624121303679233e-01, 1.600000000000000089e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 1.241857841824154285e+01, 1.560000000000000142e+01, 1.514573194218366448e+00
1.223087011358925125e+01, 1.560000000000000142e+01, 1.456352028490481620e+00, 2.955043062875544260e-02, 4.347061967882808187e-01, -2.197184581076027099e-01, 0.000000000000000000e+00, 9.755633240168563036e-01, 1.600000000000000089e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 1.222437733853508668e+01, 1.560000000000000142e+01, 1.485180344820800080e+00
1.211933349418282191e+01, 1.560000000000000142e+01, 1.453848825839777703e+00, 8.292155470968287645e-03, 2.093822372228376916e-01, -2.503874865495919755e-01, 0.000000000000000000e+00, 9.681457052424381482e-01, 1.600000000000000089e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 1.211725724221636824e+01, 1.560000000000000142e+01, 1.461876840546198375e+00
1.208863142490293363e+01, 1.560000000000000142e+01, 1.453159783069676747e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 1.208863142490293363e+01, 1.560000000000000142e+01, 1.453159783069676747e+00
1.780267863330743339e+01, 2.080000000000000071e+01, 1.882688104070322499e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.780267863330743339e+01, 2.080000000000000071e+01, 1.882688104070322499e+00
1.771035091798195893e+01, 2.080000000000000071e+01, 1.879463785346298099e+00, 1.951967632941407601e-03, 3.861194973060223107e-02, -7.866812830587330274e-02, 0.000000000000000000e+00, 9.969008604614857383e-01, 1.800000000000000044e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 1.771019736034175907e+01, 2.080000000000000071e+01, 1.881409703559170143e+00
1.757754750858999415e+01, 2.080000000000000071e+01, 1.874825952405157148e+00, 4.743173489189052815e-03, 9.282176450950978264e-02, -7.959390639489101471e-02, 0.000000000000000000e+00, 9.968273722489773281e-01, 1.800000000000000044e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 1.757716998088327998e+01, 2.080000000000000071e+01, 1.879554077570506410e+00
1.739042105615650868e+01, 2.080000000000000071e+01, 1.868291020589563312e+00, 8.644726363765476221e-03, 1.666407428287167702e-01, -8.090234576916886799e-02, 2.131959818765444742e-14, 9.967220326896791827e-01, 1.800000000000000044e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 1.738972167751514775e+01, 2.079999999999999716e+01, 1.876907409822901718e+00
1.713427936287721565e+01, 2.080000000000000071e+01, 1.859345900971555832e+00, 1.392797160153108789e-02, 2.630010527786395547e-01, -8.271863532639557592e-02, 0.000000000000000000e+00, 9.965729413192687680e-01, 1.800000000000000044e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 1.713312726007347209e+01, 2.080000000000000071e+01, 1.873226140597104905e+00
1.679724298104873270e+01, 2.080000000000000071e+01, 1.847575733013038679e+00, 2.077903054251901971e-02, 3.817517676373193281e-01, -8.519798305400821947e-02, 0.000000000000000000e+00, 9.963640417455504883e-01, 1.800000000000000044e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 1.679547264955669306e+01, 2.080000000000000071e+01, 1.868279211867937217e+00
1.637607803667657791e+01, 2.080000000000000071e+01, 1.832867581606338447e+00, 2.916057873541905154e-02, 5.170666434052770821e-01, -8.856115572848394235e-02, 0.000000000000000000e+00, 9.960707413110952979e-01, 1.800000000000000044e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 1.637349554212205760e+01, 2.080000000000000071e+01, 1.861913580884387853e+00
1.588241815610442664e+01, 2.080000000000000071e+01, 1.815627722582238812e+00, 3.866314166851085588e-02, 6.552222824380190547e-01, -9.317121229984497155e-02, 0.000000000000000000e+00, 9.956501017920790231e-01, 1.800000000000000044e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 1.587881586432385106e+01, 2.080000000000000071e+01, 1.854122683520093240e+00
1.534534188793583986e+01, 2.080000000000000071e+01, 1.796871652841094846e+00, 4.840169597221539305e-02, 7.746914070762124238e-01, -9.964316542834926460e-02, 0.000000000000000000e+00, 9.950232357002616324e-01, 1.800000000000000044e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 1.534051898973706862e+01, 2.080000000000000071e+01, 1.845032464980749021e+00
1.480653954476600376e+01, 2.080000000000000071e+01, 1.778055304169339879e+00, 5.716503299859082565e-02, 8.509154355669520386e-01, -1.089317534254479747e-01, 0.000000000000000000e+00, 9.940492307203186995e-01, 1.800000000000000044e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 1.480031245748684299e+01, 2.080000000000000071e+01, 1.834880161245690644e+00
1.430884964162786943e+01, 2.080000000000000071e+01, 1.760674706503847942e+00, 6.371719553144943038e-02, 8.655375527857255280e-01, -1.223898460851270964e-01, 0.000000000000000000e+00, 9.924821034030077982e-01, 1.800000000000000044e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 1.430105130387379830e+01, 2.080000000000000071e+01, 1.823912882747841469e+00
1.388430052797061265e+01, 2.080000000000000071e+01, 1.745848371295536827e+00, 6.713990678609063623e-02, 8.141792463391206436e-01, -1.419474687361469700e-01, -4.363552245743107827e-15, 9.898741920665476979e-01, 1.800000000000000044e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 1.387477018815114604e+01, 2.079999999999999716e+01, 1.812308432280841597e+00
1.354782742362322523e+01, 2.080000000000000071e+01, 1.734097874419778806e+00, 6.302398719169051422e-02, 7.033620435020266903e-01, -1.691416060960059808e-01, 0.000000000000000000e+00, 9.855917598515440137e-01, 1.800000000000000044e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 1.353716744520705006e+01, 2.080000000000000071e+01, 1.796213796868898482e+00
1.329860546229536311e+01, 2.080000000000000071e+01, 1.725394409447048361e+00, 4.693351739689507335e-02, 5.507268037138138839e-01, -2.002664520556633188e-01, 0.000000000000000000e+00, 9.797414700731190695e-01, 1.800000000000000044e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 1.328920625328379401e+01, 2.080000000000000071e+01, 1.771377122777184621e+00
1.312894319244858821e+01, 2.080000000000000071e+01, 1.719469371320642148e+00, 2.532972818539468846e-02, 3.726168983283467129e-01, -2.318656023453841142e-01, 0.000000000000000000e+00, 9.727478308631750670e-01, 1.800000000000000044e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 1.312307009976563776e+01, 2.080000000000000071e+01, 1.744108809469338883e+00
1.303337158946606777e+01, 2.080000000000000071e+01, 1.716131767786370110e+00, 7.107782853974964517e-03, 1.794760699880750265e-01, -2.624397568488986421e-01, 0.000000000000000000e+00, 9.649483789431904102e-01, 1.800000000000000044e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 1.303150622466213804e+01, 2.080000000000000071e+01, 1.722990411329194060e+00
1.300706412209279961e+01, 2.080000000000000071e+01, 1.715213044092902095e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 1.300706412209279961e+01, 2.080000000000000071e+01, 1.715213044092902095e+00
1.792001495830096047e+01, 2.600000000000000000e+01, 2.186610130087903059e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.792001495830096047e+01, 2.600000000000000000e+01, 2.186610130087903059e+00
1.784311037542857292e+01, 2.600000000000000000e+01, 2.182579731682872559e+00, 1.627135310130433743e-03, 3.218642857564485427e-02, -9.605270136218087285e-02, 0.000000000000000000e+00, 9.953762497473144233e-01, 2.000000000000000000e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 1.784295408468655353e+01, 2.600000000000000000e+01, 2.184199343525701664e+00
1.773249147007262039e+01, 2.600000000000000000e+01, 2.176782440506446203e+00, 3.953848893848791249e-03, 7.737503841415223349e-02, -9.697705606346931906e-02, 0.000000000000000000e+00, 9.952866173104422121e-01, 2.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 1.773210803744677477e+01, 2.600000000000000000e+01, 2.180717653397361566e+00
1.757662406104970998e+01, 2.600000000000000000e+01, 2.168613775736953908e+00, 7.206133583117350395e-03, 1.389095967510276808e-01, -9.828345795448874267e-02, 5.115145046699902881e-14, 9.951584606948323808e-01, 2.000000000000000000e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 1.757591581732268082e+01, 2.599999999999999645e+01, 2.175785020541090464e+00
1.736327024840061028e+01, 2.600000000000000000e+01, 2.157432376214444503e+00, 1.161017939482637991e-02, 2.192343214896002868e-01, -1.000968691992851767e-01, 0.000000000000000000e+00, 9.949776966226434594e-01, 2.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 1.736210810579234476e+01, 2.600000000000000000e+01, 2.168984245766084396e+00
1.708253501883313064e+01, 2.600000000000000000e+01, 2.142719666266298173e+00, 1.732113470296713434e-02, 3.182234020403917341e-01, -1.025721939569064489e-01, 0.000000000000000000e+00, 9.947255626688532582e-01, 2.000000000000000000e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 1.708075835204482473e+01, 2.600000000000000000e+01, 2.159949441729770214e+00
1.673172470956431823e+01, 2.600000000000000000e+01, 2.124334477007923105e+00, 2.430788632121734516e-02, 4.310201557530335403e-01, -1.059297362293609296e-01, 0.000000000000000000e+00, 9.943736174006115869e-01, 2.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 1.672914978157801968e+01, 2.600000000000000000e+01, 2.148505597860514982e+00
1.632052957641930746e+01, 2.600000000000000000e+01, 2.102784653227798284e+00, 3.222910152183542515e-02, 5.461849334727573169e-01, -1.105317503830463149e-01, 0.000000000000000000e+00, 9.938725935235662723e-01, 2.000000000000000000e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 1.631696723741482558e+01, 2.600000000000000000e+01, 2.134816273944239118e+00
1.587317066335014637e+01, 2.600000000000000000e+01, 2.079339566051368493e+00, 4.034703611755438568e-02, 6.457728712482594391e-01, -1.169917787911418233e-01, 0.000000000000000000e+00, 9.931328832010772878e-01, 2.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 1.586845039182580308e+01, 2.600000000000000000e+01, 2.119409534359413261e+00
1.542437401213800641e+01, 2.600000000000000000e+01, 2.055819130211674839e+00, 4.765204203545465866e-02, 7.093122487177349056e-01, -1.262619553741128053e-01, 0.000000000000000000e+00, 9.919969347861441467e-01, 2.000000000000000000e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 1.541835737213304114e+01, 2.600000000000000000e+01, 2.103089809847146441e+00
1.500982206242593264e+01, 2.600000000000000000e+01, 2.034093383129810029e+00, 5.311384111193877960e-02, 7.215010590412324065e-01, -1.396906513519905191e-01, 0.000000000000000000e+00, 9.901951938506148299e-01, 2.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 1.500240255536520095e+01, 2.600000000000000000e+01, 2.086686453325797164e+00
1.465619290156610433e+01, 2.600000000000000000e+01, 2.015560464119420914e+00, 5.596696953723748202e-02, 6.786894301609739388e-01, -1.591997861808352177e-01, -5.234667759534512830e-15, 9.872463867140647276e-01, 2.000000000000000000e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 1.464728297198258744e+01, 2.600000000000000000e+01, 2.070813652570394847e+00
1.437592685527227587e+01, 2.600000000000000000e+01, 2.000872343024723499e+00, 5.253599148581714062e-02, 5.863136239933309790e-01, -1.863150514254091061e-01, 0.000000000000000000e+00, 9.824900516607518730e-01, 2.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 1.436613860931691278e+01, 2.600000000000000000e+01, 2.052488432013673147e+00
1.416833684927037318e+01, 2.600000000000000000e+01, 1.989993011808810497e+00, 3.912318119231663477e-02, 4.590788358552926329e-01, -2.173330666167423153e-01, 0.000000000000000000e+00, 9.760975044302504511e-01, 2.000000000000000000e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 1.415983408832604340e+01, 2.600000000000000000e+01, 2.028181051336003016e+00
1.402701627130792517e+01, 2.600000000000000000e+01, 1.982586714150802676e+00, 2.111453818747659195e-02, 3.106086915527708769e-01, -2.488053617413749363e-01, 0.000000000000000000e+00, 9.685535049591961210e-01, 2.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 1.402176286099618707e+01, 2.600000000000000000e+01, 2.003037274117877686e+00
1.394740968474931542e+01, 2.600000000000000000e+01, 1.978414709732962740e+00, 5.924957086002159180e-03, 1.496089616818884194e-01, -2.792387552171646248e-01, 0.000000000000000000e+00, 9.602217023087784575e-01, 2.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 1.394575520710790428e+01, 2.600000000000000000e+01, 1.984103982112189968e+00
1.392549681928266736e+01, 2.600000000000000000e+01, 1.977266305116127665e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 1.392549681928266736e+01, 2.600000000000000000e+01, 1.977266305116127665e+00
# DegenGeom Type, nXsecs
STICK_NODE, 6
# lex,ley,lez,tex,tey,tez,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz,toc,tLoc,chord,Ishell11,Ishell22,Ishell12,Isolid11,Isolid22,Isolid12,sectArea,sectNormalx,sectNormaly,sectNormalz,perimTop,perimBot,u,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33,it00,it01,it02,it03,it10,it11,it12,it13,it20,it21,it22,it23,it30,it31,it32,it33,toc2,tLoc2,anglele,anglete,radleTop,radleBot,
9.333333333333332149e+00, 0.000000000000000000e+00, 6.670000000000000373e-01, 1.733333333333333570e+01, 0.000000000000000000e+00, 6.670000000000000373e-01, 1.323150846269164127e+01, 0.000000000000000000e+00, 7.379291828248704110e-01, 1.267258010764314591e+01, 0.000000000000000000e+00, 7.496082474533364293e-01, 1.803752647603080184e-01, 2.702891205718574996e-01, 8.000000000000003553e+00, 4.549283911196818408e+00, 9.336429750683235795e+01, 1.357962584248543436e+00, 9.237632962654627189e-01, 2.691947989122283147e+01, 4.089456739143811359e-01, 7.774848716577924534e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 8.415644459441596226e+00, 8.203272968238541907e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.333333333333332149e+00, 6.670000000000000373e-01, -0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.333333333333332149e+00, 0.000000000000000000e+00, 6.670000000000000373e-01, 1.000000000000000000e+00, 1.809292063148766061e-01, 2.983144343225982431e-01, 1.800000000000000000e+02, 2.376666177640863964e+01, 3.643338640132719880e-02, 3.343652691153590345e-02
1.025176603052319813e+01, 5.199999999999999289e+00, 9.290532610232254962e-01, 1.745066965832685923e+01, 5.199999999999999289e+00, 9.709220260175805972e-01, 1.375921820093127224e+01, 5.199999999999999289e+00, 1.013281277267356728e+00, 1.325619815707462124e+01, 5.199999999999999289e+00, 1.020865629864483148e+00, 1.803752647603081849e-01, 2.702891205718574996e-01, 7.199025380972542187e+00, 3.315081381140096983e+00, 6.803493700763553420e+01, 9.895527663699641430e-01, 6.057529996558274066e-01, 1.765230958970351693e+01, 2.681640087578476828e-01, 6.295922634835397602e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 7.573054757595119924e+00, 7.381946288174400017e+00, 1.199999999999999956e+00, 9.999830875483224357e-01, 5.815893510393333431e-03, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.815893510393333431e-03, -9.999830875483224357e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.025699592285719142e+01, 8.694143689278518439e-01, -5.199999999999999289e+00, 1.000000000000000000e+00, 9.999830875483224357e-01, 0.000000000000000000e+00, 5.815893510393333431e-03, 0.000000000000000000e+00, 5.815893510393333431e-03, 0.000000000000000000e+00, -9.999830875483224357e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.025176603052319813e+01, 5.199999999999999289e+00, 9.290532610232254962e-01, 1.000000000000000000e+00, 1.809292063148766061e-01, 2.983144343225982431e-01, 1.800000000000000000e+02, 2.376666177640863964e+01, 3.643338640132719880e-02, 3.343652691153590345e-02
1.117019872771306588e+01, 1.039999999999999858e+01, 1.191106522046450955e+00, 1.756800598332038277e+01, 1.039999999999999858e+01, 1.274844052035161157e+00, 1.428692793917090498e+01, 1.039999999999999858e+01, 1.288633371709843267e+00, 1.383981620650609301e+01, 1.039999999999999858e+01, 1.292123012275629979e+00, 1.803752647603081571e-01, 2.702891205718577217e-01, 6.398355230356489010e+00, 2.327438018228360939e+00, 4.776567473130471342e+01, 6.947409323328426201e-01, 3.779846353424011762e-01, 1.101488858826332162e+01, 1.673320233162401416e-01, 4.973345940220788464e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 6.730785342986089326e+00, 6.560931812796381379e+00, 1.399999999999999911e+00, 9.999143569355805061e-01, 1.308735244823922006e-02, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.308735244823921832e-02, -9.999143569355806171e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.118483050852126759e+01, 1.044816184367398870e+00, -1.039999999999999858e+01, 1.000000000000000000e+00, 9.999143569355805061e-01, 0.000000000000000000e+00, 1.308735244823921832e-02, 0.000000000000000000e+00, 1.308735244823922006e-02, 0.000000000000000000e+00, -9.999143569355806171e-01, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.117019872771306588e+01, 1.039999999999999858e+01, 1.191106522046450955e+00, 1.000000000000000000e+00, 1.809292063148766061e-01, 2.983144343225982431e-01, 1.800000000000000000e+02, 2.376666177640857569e+01, 3.643338640132719880e-02, 3.343652691153590345e-02
