Fuselage_YQKQYGQZDA_0.dat
23.33333396911621 1.3333333730697632
21.207698822021484 2.872068405151367
18.303640365600586 4.109241008758545
14.962398529052734 4.844324111938477
11.525215148925781 4.8767900466918945
8.333333015441895 4.006110668182373
5.141575813293457 3.020874261856079
1.7046421766281128 2.5804030895233154
-1.6364127397537231 2.2902722358703613
-4.540534019470215 1.7560572624206543
-6.666666507720947 0.5833333134651184
-4.540534019470215 -0.7280672192573547
-1.6364127397537231 -1.4976353645324707
1.7046421766281128 -1.8487809896469116
5.141575813293457 -1.9049139022827148
8.333333015441895 -1.789444088935852
11.525215148925781 -1.6218169927597046
14.962398529052734 -1.3538129329681396
18.303640365600586 -0.8573447465896606
21.207698822021484 -0.004325083456933498
23.33333396911621 1.3333333730697632
